sample_id,source_path,source_format,species,concentration_ppmv,temperature_c,path_length_cm,is_sparse_class,split,quality_flags
8f8c3be92c7d4dd118102060c1d83cc6a913316f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (1164 ppm, 5.11m, 191C).spc",spc,CH4,1164.0,191.0,511.0,False,train,
6f85510aec4b8846200d77d16dcfdbdcde8b0a76,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (135.8 ppm, 5.11m, 191C).spc",spc,CH4,135.8,191.0,511.0,False,train,
27d57d6262c3cce2f6d734fbe705ae3e7c671b5c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (1358 ppm, 5.11m, 191C).spc",spc,CH4,1358.0,191.0,511.0,False,val,
d7061a9358ab57964817c28fa4310fc83116aeac,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (14.55 ppm, 5.11m, 191C).spc",spc,CH4,14.55,191.0,511.0,False,train,
176bf55882eea81e6053550da8745cff561f0495,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (155.2 ppm, 5.11m, 191C).spc",spc,CH4,155.2,191.0,511.0,False,train,
4f0887e43059a45afcc23d4c5c8d61f94e28f74d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (1552 ppm, 5.11m, 191C).spc",spc,CH4,1552.0,191.0,511.0,False,train,
aac6651c54729f73cb9a34bb294de525a482ce52,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (174.6 ppm, 5.11m, 191C).spc",spc,CH4,174.6,191.0,511.0,False,test,
b71768964fa999320325d87827da68848f04c1dc,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (1746 ppm, 5.11m, 191C).spc",spc,CH4,1746.0,191.0,511.0,False,train,
85609bc081c3fc15fba6e19abd24de8ef9d6307f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (194 ppm, 5.11m, 191C).spc",spc,CH4,194.0,191.0,511.0,False,test,
d8e9c3b218edbf7e40c59a89258704fc871a74c5,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (1940 ppm, 5.11m, 191C).spc",spc,CH4,1940.0,191.0,511.0,False,train,
f0910a0af384e106ad9d924256d4ef50488400bf,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (213.4 ppm, 5.11m, 191C).spc",spc,CH4,213.4,191.0,511.0,False,test,
6543326241ea65ce0964ac8792578845bb1511f9,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (2134 ppm, 5.11m, 191C).spc",spc,CH4,2134.0,191.0,511.0,False,train,
f4b934faa4b40f9769828b0fc3ea5933c88ad4f8,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (218.25 ppm, 5.11m, 191C).spc",spc,CH4,218.25,191.0,511.0,False,val,
f6998ef60c762e5a6e90b02af4261fcb5dd3760e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (2182.5 ppm, 5.11m, 191C).spc",spc,CH4,2182.5,191.0,511.0,False,train,
684d2426b6f8f137a83822a47654f093de7e61ab,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (232.8 ppm, 5.11m, 191C).spc",spc,CH4,232.8,191.0,511.0,False,train,
a99745b40bab78d545d29adf62c9602a94901838,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (2328 ppm, 5.11m, 191C).spc",spc,CH4,2328.0,191.0,511.0,False,train,
73d8bdb63e79206696e7af6153769ad4af47acb8,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (24.25 ppm, 5.11m, 191C).spc",spc,CH4,24.25,191.0,511.0,False,test,
128361ace21eede2b242b5c42a2e8c4a3df20c31,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (242.5 ppm, 5.11m, 191C).spc",spc,CH4,242.5,191.0,511.0,False,train,
de2ba53a0473a610e6e5ef5ce9eb1c42afbc720e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (252.2 ppm, 5.11m, 191C).spc",spc,CH4,252.2,191.0,511.0,False,val,
32f8012904d4d9c7bcc593a35c30d7d29bafb183,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (2522 ppm, 5.11m, 191C).spc",spc,CH4,2522.0,191.0,511.0,False,train,
2addd4db73e19c39d744cff7b4da448f60d72e31,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (271.6 ppm, 5.11m, 191C).spc",spc,CH4,271.6,191.0,511.0,False,train,
79256813193a424a60d48d80201c1efb5702269f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (2716 ppm, 5.11m, 191C).spc",spc,CH4,2716.0,191.0,511.0,False,train,
bba17469f06c247ba76506113336a51b3f66e808,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (290.03 ppm, 5.11m, 191C).spc",spc,CH4,290.03,191.0,511.0,False,test,
be4bf133967aacc588295a09f7147d9ae8313666,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (2900.3 ppm, 5.11m, 191C).spc",spc,CH4,2900.3,191.0,511.0,False,train,
41c51158e67696c6953a956f4661129ebb534bae,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (33.95 ppm, 5.11m, 191C).spc",spc,CH4,33.95,191.0,511.0,False,val,
451c9b1072d7c9c377c92eb0f5e3ef1846734d09,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (339.5 ppm, 5.11m, 191C).spc",spc,CH4,339.5,191.0,511.0,False,train,
34715e80ff9d37d3575c2e00f32a7aa3473f1155,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (43.65 ppm, 5.11m, 191C).spc",spc,CH4,43.65,191.0,511.0,False,train,
a129d8814d40bd1163b90e06505ec231fb482902,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (436.5 ppm, 5.11m, 191C).spc",spc,CH4,436.5,191.0,511.0,False,val,
d646e120c13f491434b4ea669264f55d2af7ccaa,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (53.35 ppm, 5.11m, 191C).spc",spc,CH4,53.35,191.0,511.0,False,train,
d086cfed304a157853cbd4845d03698b93d78722,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (58.2 ppm, 5.11m, 191C).spc",spc,CH4,58.2,191.0,511.0,False,test,
f0e3bf48212c200a0f50336161cd59ccb3bb1204,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (582 ppm, 5.11m, 191C).spc",spc,CH4,582.0,191.0,511.0,False,train,
2e9f370e211082ae9538a347e00d6feae15e26b3,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (63.05 ppm, 5.11m, 191C).spc",spc,CH4,63.05,191.0,511.0,False,train,
aaffb67e01b9459f53e862285b3258c25bd3de8d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (67.9 ppm, 5.11m, 191C).spc",spc,CH4,67.9,191.0,511.0,False,train,
b0c3e8075f3939322e2e0a601d87d3d77e4efb97,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (67.9b ppm, 5.11m, 191C).spc",spc,CH4,67.9,191.0,511.0,False,test,
eebcc1995750ce29656a43606e4ee5bae33afc1b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (679 ppm, 5.11m, 191C).spc",spc,CH4,679.0,191.0,511.0,False,train,
f455e785481ad3ca6be751b425db9980d906317b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (77.6 ppm, 5.11m, 191C).spc",spc,CH4,77.6,191.0,511.0,False,val,
ca4900fdb75f4108a0ed5b7bd9b556f957412741,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (776 ppm, 5.11m, 191C).spc",spc,CH4,776.0,191.0,511.0,False,train,
e2b2a6f5b0f194a13974814405f83bfc0465a048,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (87.3 ppm, 5.11m, 191C).spc",spc,CH4,87.3,191.0,511.0,False,train,
62f684c4aafd514a0b214da34aa1fe000e28ffb0,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (873 ppm, 5.11m, 191C).spc",spc,CH4,873.0,191.0,511.0,False,val,
5d49366a22d5c66a01ea2c4cb739db2d1a70cc00,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (97 ppm, 5.11m, 191C).spc",spc,CH4,97.0,191.0,511.0,False,val,
8d85b8f955491b26a6dee2c8814a9e830cdfe641,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4 (970 ppm, 5.11m, 191C).spc",spc,CH4,970.0,191.0,511.0,False,train,
1d92550ee4c0421d9384304e4546e10c97a32b18,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 1.084 % adj, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,10840.0,191.0,511.0,False,train,
e9bb8192adbf20302cad7c4f607dc6268655cca1,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 10 %, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,100000.0,191.0,511.0,False,train,
226b1e2f3a1c7320d3ef1f34a0fcff155db8e2fd,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 100000 ppm, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,100000.0,191.0,511.0,False,train,
1a0c4e308ee6bc08ab6ac772abdb654c3df5e4e4,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 10840 ppm adj, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,10840.0,191.0,511.0,False,train,
27d5e35814000eaaf4fc22ae36a508b2d99431b4,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 2.065 % adj, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,20650.0,191.0,511.0,False,train,
8ff10e29e8a4fddc90c80a36b0aba2b26cd6eee5,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 20650 ppm adj, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,20650.0,191.0,511.0,False,train,
e26a3fb327029543eb35d4934f0effa0225d94e0,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 3 %, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,30000.0,191.0,511.0,False,train,
454414e13cbd56d593dcfbd819af232d1f25a835,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 30000 ppm, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,30000.0,191.0,511.0,False,train,
96337b0d6d04dea25c296deadede2fc07f7813dd,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 4 %, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,40000.0,191.0,511.0,False,train,
8fc54be664f20a5e4537ff055cbec27751cdc63a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 40000 ppm, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,40000.0,191.0,511.0,False,train,
6dc5b80455df96a6ec60bc37921cd808140c0a65,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 5 %, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,50000.0,191.0,511.0,False,train,
3f08154d8b33ee34dc9d7e7ffb46629394f5493f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 50000 ppm, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,50000.0,191.0,511.0,False,val,
0cdc970efdf35ad095c8377ad8f7ea906ea07d4c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 6 %, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,60000.0,191.0,511.0,False,train,
1d4f6ed5add818594ef09a927efeafe77820ac11,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 60000 ppm, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,60000.0,191.0,511.0,False,train,
9b04104df5757a0ab8eb71807d41c7a9dd437063,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 7 %, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,70000.0,191.0,511.0,False,train,
6416146691f9f1391d63d37518bae6fc43390e56,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 70000 ppm, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,70000.0,191.0,511.0,False,train,
139aa050eb5a361a296a45162a93ddcaa2db6390,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 8 %, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,80000.0,191.0,511.0,False,val,
bb2c9e2b19db676e0cc8213639283f8816d9dd95,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 80000 ppm, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,80000.0,191.0,511.0,False,train,
a1f2e1e7c2d899f00f13a20836590668a9e15426,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 9 %, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,90000.0,191.0,511.0,False,test,
1f15ca6dc4059c4acedb4844263ff5c08d967986,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CH4% ( 90000 ppm, 5.11M, 0.5CM-1, 191C, MNB).spc",spc,CH4,90000.0,191.0,511.0,False,train,
0f4d086db5a39f841771e5517864b8da52f04d80,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0114%, 5.11m, 191C) bc.spc",spc,CO,114.0,191.0,511.0,False,train,
69a36d715e886f78117d1df3f2d47d7f52fc89e7,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0133%, 5.11m, 191C) bc.spc",spc,CO,133.0,191.0,511.0,False,train,
9de2f7fd31a6638970311a502cf33cde8591664f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0152%, 5.11m, 191C) bc.spc",spc,CO,152.0,191.0,511.0,False,train,
34e4b63fdcb52279834f87743e45d2492b7cb055,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0171%, 5.11m, 191C) bc.spc",spc,CO,171.0,191.0,511.0,False,train,
c319db04ce07ebbeda326471115128d580e7407b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0190%, 5.11m, 191C) bc.spc",spc,CO,190.0,191.0,511.0,False,test,
17badae96643c9d8bcc7e6e9a9b9a46cb7ce129e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0228%, 5.11m, 191C) bc.spc",spc,CO,228.0,191.0,511.0,False,train,
39da9cd8477b7a4d34d41af6406a457afaf178f3,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0266%, 5.11m, 191C) bc.spc",spc,CO,266.0,191.0,511.0,False,train,
073483aa89dd7425dc9717947c1e65d735d5d489,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0343%, 5.11m, 191C) bc.spc",spc,CO,343.0,191.0,511.0,False,train,
81ebbcacfeb57136ad68f2ba689507f6dde6bcca,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0381%, 5.11m, 191C) bc.spc",spc,CO,381.0,191.0,511.0,False,val,
a19ec1b1ffe873024edfebefaec38cf478e112d9,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0419%, 5.11m, 191C) bc.spc",spc,CO,419.0,191.0,511.0,False,test,
4d53e620591769f6b350bcb8e12724761e4b1164,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0457%, 5.11m, 191C) bc.spc",spc,CO,457.0,191.0,511.0,False,train,
9d62fe9ef7178ad024fc89a543341a928a76d3ea,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0475%, 5.11m, 191C) bc.spc",spc,CO,475.0,191.0,511.0,False,test,
bbeb509eeaf0ff3f5384437f3d77f1a04ea1d525,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0495%, 5.11m, 191C) bc.spc",spc,CO,495.0,191.0,511.0,False,train,
69f62db3775500431cb815f0da88a6267ce6c217,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0533%, 5.11m, 191C) bc.spc",spc,CO,533.0,191.0,511.0,False,val,
a0ffd5bb8d6e88a720cf801e6f91a2fe43ac81ce,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0571%, 5.11m, 191C) bc.spc",spc,CO,571.0,191.0,511.0,False,val,
088d56d5ebf4db57a1bfe7efd52cb1db6182333b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.0950%, 5.11m, 191C) bc.spc",spc,CO,950.0,191.0,511.0,False,train,
812c7bf2fffdf222700078a9f96ea5e608ddd94a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.1425%, 5.11m, 191C) bc.spc",spc,CO,1424.9999999999998,191.0,511.0,False,train,
09d26f4d48b0c4ec26c949d77fd004709e40265d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.1900%, 5.11m, 191C) bc.spc",spc,CO,1900.0,191.0,511.0,False,train,
e4590d212bb6fd0f5068744ff2fbe618c890aa08,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.2375%, 5.11m, 191C) bc.spc",spc,CO,2375.0,191.0,511.0,False,val,
abc58cd9430bdacc7742944192434968a05bf8bb,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.2850%, 5.11m, 191C) bc.spc",spc,CO,2849.9999999999995,191.0,511.0,False,train,
ea8aaa6fc9cb70bb3012efd8a2956a5cbe18a888,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.3325%, 5.11m, 191C) bc.spc",spc,CO,3325.0,191.0,511.0,False,val,
20f1dd8525bcd3289d90aba92b95e0d81b1ad6c4,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.4275%, 5.11m, 191C) bc.spc",spc,CO,4275.0,191.0,511.0,False,test,
d2b1b17b684468831043ca79a29ed73e1fd3a24e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.4750%, 5.11m, 191C) bc.spc",spc,CO,4750.0,191.0,511.0,False,train,
30ef7d2898e3b1236eef8ee8146aab3c44fbbaed,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.5700%, 5.11m, 191C) bc.spc",spc,CO,5699.999999999999,191.0,511.0,False,test,
215050f6549a2ecf7b7d63eaa86da5ab894ca247,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.6650%, 5.11m, 191C) bc.spc",spc,CO,6650.0,191.0,511.0,False,train,
dc409b8247028e3650d13f3749c6e5844946dc9c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.7600%, 5.11m, 191C) bc.spc",spc,CO,7600.0,191.0,511.0,False,test,
8e7c911eb58cc1be547a02fcd3ca71836dee0c59,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.8550%, 5.11m, 191C) bc.spc",spc,CO,8550.0,191.0,511.0,False,train,
a1a3961c5bdba767d4270cc4b675fd2537ea490f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (0.9500%, 5.11m, 191C) bc.spc",spc,CO,9500.0,191.0,511.0,False,train,
cf60eb26bd767f2b7436c4d01090b027a2449d95,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (114ppm, 5.11m, 191C) bc.spc",spc,CO,114.0,191.0,511.0,False,train,
1f2371a8ff33f74bf52e7f0f2cd10ab4420786bb,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (133ppm, 5.11m, 191C) bc.spc",spc,CO,133.0,191.0,511.0,False,test,
9a2ed49b884b624ff058f61a5fce5a9daf68b8a4,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (1425ppm, 5.11m, 191C) bc.spc",spc,CO,1425.0,191.0,511.0,False,train,
d812273416d22574e59db8c2be09dbda993047e6,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (152ppm, 5.11m, 191C) bc.spc",spc,CO,152.0,191.0,511.0,False,val,
6b2a5d653d79262ac903e520fc0d59de79b354e5,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (171ppm, 5.11m, 191C) bc.spc",spc,CO,171.0,191.0,511.0,False,train,
368d8dc188178defa2bc3b16e5b7cd8bf87bd821,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (1900ppm, 5.11m, 191C) bc.spc",spc,CO,1900.0,191.0,511.0,False,val,
1ea1c13df18c8b0ad08d9d8aaf463ebd6701a347,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (190ppm, 5.11m, 191C) bc.spc",spc,CO,190.0,191.0,511.0,False,val,
f8801a0eda7b78e388b7feee5762c56745ded55f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (19ppm, 5.11m, 191C) bc.spc",spc,CO,19.0,191.0,511.0,False,train,
b6df93937611f9a65c800e8c229d91fe45249aa3,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (228ppm, 5.11m, 191C) bc.spc",spc,CO,228.0,191.0,511.0,False,train,
f826d24abaf095b1f5c4b4c4a1570c08695d674d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (2375ppm, 5.11m, 191C) bc.spc",spc,CO,2375.0,191.0,511.0,False,val,
87c1dba0625fed073fda3b1176d4d979f8d01d82,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (266ppm, 5.11m, 191C) bc.spc",spc,CO,266.0,191.0,511.0,False,train,
d3d6ff7cd2e99727bf1a65a5242282ebb6ab41a2,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (2850ppm, 5.11m, 191C) bc.spc",spc,CO,2850.0,191.0,511.0,False,train,
c495988b912052297873d7c9862ea226566162e8,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (3325ppm, 5.11m, 191C) bc.spc",spc,CO,3325.0,191.0,511.0,False,train,
d75e3cae41f42631212c6e620cd7044410ea0b24,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (343ppm, 5.11m, 191C) bc.spc",spc,CO,343.0,191.0,511.0,False,test,
e2d43bec59e4c290e09c03da4a9fed7633ce8d9f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (381ppm, 5.11m, 191C) bc.spc",spc,CO,381.0,191.0,511.0,False,train,
4c4c52e2b637c2a180c4683f28e3dfb453527d1f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (38ppm, 5.11m, 191C) bc.spc",spc,CO,38.0,191.0,511.0,False,train,
